col1,SOURCE_ID,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gaia_G,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,Gaia_Bp,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,Gaia_Rp,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_psc_source_id,designation,allwise_oid,allwise_oid_2,Jmag,Hmag,Kmag,ph_qual,W1,W2,W3,W4,wise_phq,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,W1-W3,W1-W4,W2-W3,W2-W4,W3-W4,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra_x,pmdec_x,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist
42279,3102572709783682688,1636148068921376768,Gaia DR3 3102572709783682688,3102572709783682688,70024182,2016.0,104.80661573141036,0.034488376,-3.861609688987821,0.03377575,0.5173757341566919,0.039764177,13.011101,1.3632381,-1.280995773830225,0.039786022,0.4663344232310075,0.03841606,0.18285187,-0.11093015,-0.06999587,0.061163597,-0.33994874,0.03322801,-0.14292632,0.13366432,0.13742009,-0.04518998,228,0,228,0,3.0420196,312.5066,0.15654264,2.7699823,31,False,1.2417505,,,,,,,,27,16,0.055827353,27,9,0,0.011690721,100.26964,0,0,1.1458839,0.33000705,0.16043481,0.28718024,0.83510435,-73.56955,-28.345219,-24.033442,-38.3187,False,225,11130.75831637001,29.96796,371.42197,15.571055,26,1907.372264237234,20.011358,95.31448,17.137453,25,17684.455002419636,130.81674,135.18495,14.128917,1.7601521,0,1,0,0,0,3.0085363,1.5663977,1.4421387,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,217.25588518354903,-0.0308381573788645,106.54682563198791,-26.454353852375554,False,False,0,True,False,False,False,False,False,True,False,1.02148724e-13,5.4503244e-13,0.9999875,5887.3374,5846.337,5931.796,3.0765,3.0117,3.115,-0.7319,-0.7843,-0.7213,1314.9128,1261.685,1413.215,5.9159,5.8924,5.9388,4.1718,4.1519,4.1927,2.351,2.3395,2.3635,PHOENIX,06591358-0351417,06591358-0351417,361901454,361901454,11.373,9.777,8.42,AAA,6.608,5.58,2.937,0.23,AAAA,-1.5663977,1.4421387,3.0085363,1.5959997,2.953,1.3570004,1.0279999999999996,3.671,6.377999999999999,2.643,5.35,2.707,MSX6C G217.2558-00.0306,104.8067,-3.8615,,,172.0, MIR,1,    06 59 13.6,     -03 51 41,D,2003yCat.5114....0E,MidIR,MIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497539
211774,6474469963848030848,1636148068921376768,Gaia DR3 6474469963848030848,6474469963848030848,1269478187,2016.0,307.7893554651996,0.032429423,-51.80739541268388,0.031387754,0.4923052630396425,0.0486955,10.109871,2.375027,-0.0261693848010116,0.045511574,-2.374882827431841,0.037499417,-0.0038592457,0.19637159,-0.15013319,-0.081960104,-0.24396212,0.07526037,-0.046796784,-0.4827216,-0.17840296,0.12554362,300,0,300,0,4.1635046,421.8805,0.19007637,4.305784,31,False,1.3460162,,,,,,,,35,19,0.06706004,38,10,0,0.015372908,33.406445,0,0,1.1750236,0.20383362,0.051107526,0.23636608,0.5516617,-56.239655,-20.571218,48.029003,23.512592,False,308,8682.14930705346,77.69611,111.744965,15.840798,33,2575.1815499562026,56.38348,45.672626,16.811523,34,9212.75316491576,294.6524,31.266512,14.836922,1.3577209,0,0,0,0,0,1.9746017,0.97072506,1.0038767,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,346.9310568001594,-36.180050231869146,296.4689685475714,-31.78394731155419,True,False,0,True,False,False,False,False,False,True,False,1.09611735e-13,1.2601505e-09,0.99924886,,,,,,,,,,,,,,,,,,,,,,,20310944-5148265,20310944-5148265,90989074,90989074,13.702,12.555,11.217,AAA,9.031,7.922,5.522,4.139,AAAA,-0.97072506,1.0038767,1.9746017,1.1469994,2.4849997,1.3380003,1.1090000000000009,3.5090000000000003,4.892,2.3999999999999995,3.783,1.383,CRTS J203109.4-514826,307.7893583587,-51.8073852788,0.0,0.0,90.0, LP*,1,20 31 09.44601,-51 48 26.5870,A,2018yCat.1345....0G,LongPeriodV*,*|LP*|MIR|NIR,,,,,,,0.4934,0.0614,-0.42,-2.275,0.089,0.075,90.0,,,,18.034,16.932,,13.702,12.555,11.217,,,,,,0.037046
71865,5330023048193921664,1636148068921376768,Gaia DR3 5330023048193921664,5330023048193921664,132342572,2016.0,135.32344149792894,0.03632239,-47.69463462275549,0.03821889,0.4446359648018125,0.04136713,10.748533,8.492266,-6.099058326444914,0.04792033,5.909319912433423,0.05346548,-0.017458752,0.09288129,-0.23651049,0.08484702,-0.03543315,0.07865076,-0.42902747,-0.14170294,0.13956636,-0.05736115,325,0,323,2,-2.395576,690.7449,0.30879366,12.599399,31,False,1.1649636,,,,,,,,38,25,0.07694868,41,20,0,0.036207523,81.441,0,0,0.9055151,0.23337258,0.060379893,0.008134822,0.1427429,-93.44931,-27.239935,18.249077,0.6932321,False,329,10336.604701740256,120.81725,85.5557,15.6514225,38,661.9812230386513,29.096966,22.750868,18.286428,38,16543.24359832848,637.99347,25.930115,14.201344,1.6644948,0,1,0,0,0,4.085085,2.635006,1.450079,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,268.32322440199255,-0.8988782709814865,163.69409530846002,-60.0873830310094,False,False,0,True,False,False,False,False,False,True,False,1.0202233e-13,5.0959643e-13,1.0,,,,,,,,,,,,,,,,,,,,,,,09011763-4741407,09011763-4741407,110313692,110313692,11.294,9.777,8.434,AAA,6.478,5.393,3.733,2.279,AAAA,-2.635006,1.450079,4.085085,1.5169992,2.8599997,1.3430004,1.085,2.745,4.199,1.6599999999999997,3.114,1.4540000000000002,IRAS 08596-4729,135.3234817708,-47.6946608864,0.0,0.0,90.0,   *,0,09 01 17.63562,-47 41 40.7792,A,2020yCat.1350....0G,Star,*|IR|NIR,,,,,,,0.4446,0.0414,-6.099,5.909,0.048,0.053,90.0,,,,,,,11.294,9.777,8.434,,,,,,0.135876
17232,508031619663170304,1636148068921376768,Gaia DR3 508031619663170304,508031619663170304,506370878,2016.0,30.164431921870424,0.01133821,60.54975556696968,0.0195987,0.2919810553886322,0.027963933,10.441345,1.0977268,-0.6412779148736971,0.018108282,-0.8909358594645009,0.021638202,-0.2930599,-0.09423769,-0.3534493,0.08459466,0.12783845,-0.061600775,-0.3835868,0.09942309,-0.0818196,-0.6061354,1055,0,1050,5,8.095158,1464.2135,0.11139011,6.038845,31,False,1.3947763,,,,,,,,121,23,0.035749417,132,53,0,0.004792627,99.18053,0,0,1.181863,0.52411574,0.6276469,0.41466787,0.28779727,-111.726234,67.074936,7.5120134,-29.13174,False,1114,21384.583314293064,23.186754,922.2758,14.862115,125,7973.780804913671,21.803925,365.70392,15.584381,128,20972.12933997457,75.97696,276.03275,13.9437895,1.3535877,0,1,0,0,0,1.6405916,0.7222662,0.9183254,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,131.34341610065576,-1.1865896897721795,53.43172802387948,44.47958583157871,False,False,0,True,True,False,False,False,True,True,False,1.9902087e-10,7.415099e-09,0.9998373,15103.086,15019.411,15321.955,3.4302,3.4113,3.4641,0.0846,0.0437,0.1148,6693.982,6447.587,6930.012,4.1016,4.0948,4.1137,3.4905,3.4843,3.5017,1.9278,1.9243,1.9339,OB,02003948+6032591,02003948+6032591,697357417,697357417,12.452,11.263,9.88,AAA,7.955,6.792,4.567,3.225,AAAA,-0.7222662,0.9183254,1.6405916,1.1890001,2.5719995,1.3829994,1.1630000000000005,3.388,4.73,2.225,3.567,1.342,IRAS 01571+6018,30.1644377187,60.5497595267,0.0,0.0,90.0, Em*,7,02 00 39.46505,+60 32 59.1343,A,2020yCat.1350....0G,EmLine*,*|Em*|IR|MIR|NIR|PN?,,,,,B,,0.292,0.028,-0.641,-0.891,0.018,0.022,90.0,,,,,15.508,15.206,12.452,11.263,9.88,,16.179,14.726,14.132,,0.017564
126038,5972230743255917184,1636148068921376768,Gaia DR3 5972230743255917184,5972230743255917184,1629827806,2016.0,259.12206408458024,0.04454314,-39.7730488250762,0.025139373,0.5815147437454824,0.047039058,12.362381,1.8114687,0.9675282673335516,0.063554004,-1.5314398066519808,0.039798833,0.39157367,-0.18660001,-0.3658914,-0.3132041,-0.111744046,-0.27786446,-0.43385905,-0.044104684,0.13299824,0.29835367,373,0,371,2,2.3552184,447.50552,0.10295867,1.2254518,31,False,1.3932824,,,,,,,,43,17,0.09272178,43,13,0,0.027152603,17.132898,0,0,1.0873657,0.33810398,0.5716367,0.21422154,0.48528755,164.521,-11.702479,32.556896,-27.606455,False,333,8148.160355220645,18.128546,449.46576,15.909718,39,3075.7932488061124,32.19511,95.53603,16.618649,38,8053.692905488945,72.1719,111.59042,14.982908,1.3658894,0,7,0,8,0,1.6357403,0.70893097,0.9268093,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,347.65301900798454,-0.9374628194727472,261.2918200506942,-16.66203288858381,False,False,0,True,False,False,False,False,False,True,False,3.5229746e-11,2.6139078e-09,0.9999655,,,,,,,,,,,,,,,,,,,,,,,17162929-3946229,17162929-3946229,150825526,150825526,13.201,11.744,10.357,AAA,8.514,7.295,4.231,2.538,AAAA,-0.70893097,0.9268093,1.6357403,1.4569998,2.8439999,1.3870001,1.2189999999999994,4.283,5.975999999999999,3.064,4.757,1.693,IRAS 17130-3942,259.1220584897,-39.7730420187,0.0,0.0,90.0, AB?,2,17 16 29.29404,-39 46 22.9513,A,2020yCat.1350....0G,AGB*_Candidate,*|AB?|IR|MIR|NIR|Y*?,,,,,,,0.5815,0.047,0.968,-1.531,0.064,0.04,90.0,,,,,,,13.201,11.744,10.357,,,,,,0.028983
61214,5350301375528277632,1636148068921376768,Gaia DR3 5350301375528277632,5350301375528277632,1627683875,2016.0,161.3552207934955,0.03034154,-59.97485766802613,0.031916402,0.4874925829871394,0.035944615,13.562326,7.077143,-6.725477334426213,0.041169193,2.2031594270270904,0.038633365,0.13262944,0.026215756,0.109395795,0.18217206,0.10936761,0.1909348,0.20233528,0.116001,-0.014437067,-0.04362261,355,0,352,3,13.632618,913.56165,0.2878082,15.909633,95,False,,1.4599506,0.008519939,-0.22311224,-0.1175966,-0.15665404,-0.031984176,-0.05464104,41,24,0.057679188,46,14,0,0.22973186,41.45675,0,0,1.5595865,0.22394179,0.101788655,0.13146919,0.25213093,-88.31972,-65.09073,-49.895557,28.240482,False,358,14935.29286235275,520.90265,28.671946,15.251833,42,6688.769488371034,691.7063,9.669956,15.775177,42,14087.806424399496,1293.3468,10.89252,14.375787,1.391106,0,2,0,1,0,1.3993902,0.52334404,0.8760462,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,287.7722788801965,-0.865348739804727,202.62779857022264,-59.09213072722592,False,False,0,True,False,False,False,False,False,True,False,9.537755e-11,1.24541675e-08,0.9999809,,,,,,,,,,,,,,,,,,,,,,,10452527-5958295,10452527-5958295,57194293,57194293,13.031,11.261,9.803,AAA,8.056,7.338,4.214,1.88,AAAA,-0.52334404,0.8760462,1.3993902,1.7700005,3.2279997,1.4579992,0.7179999999999991,3.841999999999999,6.175999999999999,3.124,5.458,2.3340000000000005,2MASS J10452527-5958295,161.3552805301,-59.9748674598,0.0,0.0,90.0, Y*O,1,10 45 25.26733,-59 58 29.5229,A,2020yCat.1350....0G,YSO,*|NIR|Y*O,,,,,,,0.4875,0.0359,-6.725,2.203,0.041,0.039,90.0,,,,,,,13.031,11.261,9.803,,,,,,0.113234
178142,2067416665808917632,1636148068921376768,Gaia DR3 2067416665808917632,2067416665808917632,1278778454,2016.0,307.1313826233357,0.038391933,40.47715519153906,0.045035332,0.5393542055841796,0.049371865,10.924323,5.909517,-3.0373322757287378,0.05038623,-5.069221271432918,0.05400078,0.030444838,-0.017444273,-0.15526439,-0.08478668,0.18869801,-0.09508737,-0.22316672,-0.029513055,-0.12432732,-0.043030366,388,0,386,2,14.595159,981.3706,0.39179933,13.42188,31,False,1.2953862,,,,,,,,44,27,0.076062016,49,20,0,0.08043176,173.87912,0,0,1.5718731,0.20858267,0.16570134,0.09099378,0.27037337,-134.81203,86.224594,11.678845,4.59665,False,424,6770.274900896019,71.69896,94.42641,16.110851,47,1667.7752904587742,67.87566,24.571035,17.2832,46,8104.858660614726,241.28398,33.590538,14.976032,1.4434619,0,2,0,2,0,2.307167,1.172348,1.134819,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,79.02135525620852,1.014991979801096,327.00036456507576,56.80453475737664,False,False,0,True,False,False,False,False,True,True,False,1.0360651e-13,5.175488e-13,0.9998432,9394.665,9266.467,9494.327,3.7493,3.6881,3.7877,-0.7874,-0.8769,-0.7183,2156.8828,2036.7961,2345.4717,5.1708,5.1537,5.1853,4.1082,4.0912,4.1215,2.2872,2.2777,2.2953,A,20283153+4028378,20283153+4028378,611565867,611565867,12.633,10.786,9.36,AAA,7.69,6.944,4.713,2.312,AAAA,-1.172348,1.134819,2.307167,1.8470001,3.2730007,1.4260006,0.7460000000000004,2.9770000000000003,5.378,2.231,4.632,2.401,2MASS J20283153+4028378,307.131395,40.477173,0.08,0.06,0.0, Y*?,1,20 28 31.53480,+40 28 37.8228,C,2003yCat.2246....0C,YSO_Candidate,MIR|NIR|Y*?,,,,,,,,,,,,,,,,,,,,12.633,10.786,9.36,,,,,,0.072518
6208,189190427469664256,1636148068921376768,Gaia DR3 189190427469664256,189190427469664256,909131016,2016.0,84.82536973583858,0.033628773,36.28782400409339,0.02724332,0.6194948064986091,0.035491094,17.454937,3.0291862,0.2984884712898196,0.039887052,-3.0144442563506746,0.029492725,-0.12513928,0.05382823,-0.1805262,0.050116796,-0.1728626,0.0044318475,-0.63014686,0.1414253,0.048709758,-0.08172094,217,0,215,2,3.1555061,411.82367,0.17892314,9.350348,95,False,,1.3980548,0.0077204625,-0.07064532,0.05225662,-0.12263746,0.021989645,-0.036577344,25,13,0.056023404,29,29,0,1.0539705,6.8279414,0,0,1.1565709,0.11309234,0.34341568,0.12866157,0.42468333,-13.382582,1.2990634,-7.476078,39.62485,False,232,24610.241497349045,1425.509,17.264177,14.709578,27,8623.941209217375,1708.6086,5.047347,15.499278,26,25800.78601251588,3902.9033,6.610665,13.718813,1.3987968,0,1,0,0,0,1.7804651,0.7897005,0.9907646,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,173.0467370678249,2.738750244631156,85.72239187542192,12.925348473306542,True,False,0,True,True,False,False,False,False,True,False,0.9919907,1.3776565e-09,0.008005966,,,,,,,,,,,,,,,,,,,,,,,05391808+3617162,05391808+3617162,590539331,590539331,12.982,11.229,9.79,AAA,7.899,7.046,4.844,3.234,AAAA,-0.7897005,0.9907646,1.7804651,1.7530003,3.1920004,1.4390001,0.8529999999999998,3.055,4.665,2.202,3.812,1.6100000000000003,IRAS 05359+3615,84.82536809,36.2878374016,0.0,0.0,90.0,  V*,3,05 39 18.08834,+36 17 16.2146,A,2020yCat.1350....0G,Variable*,*|IR|NIR|Opt|V*,,,,,kA3hA5mA9,,0.6195,0.0355,0.298,-3.014,0.04,0.029,90.0,,,,,,,12.982,11.229,9.79,,,,,,0.048467
17654,528559089429976192,1636148068921376768,Gaia DR3 528559089429976192,528559089429976192,627345647,2016.0,0.4532235786894876,0.06653657,67.14460617342036,0.07266655,0.9355798938859712,0.080819614,11.576149,3.1260397,-2.1790908200333656,0.08146901,-2.2413583083020128,0.08858188,-0.10911072,0.036887795,-0.34278297,-0.01687474,0.004817861,-0.032674316,-0.25668767,-0.0019122005,0.039928988,-0.24731432,399,0,399,0,4.8251796,633.44995,0.49333927,6.401808,31,False,1.2039752,,,,,,,,46,27,0.13349849,54,20,0,0.13725185,107.912346,0,0,1.175831,0.12278109,0.16531397,0.088214956,0.20089653,-85.69759,57.95856,8.268904,-4.152563,False,454,1816.4534391467664,46.29318,39.238037,17.539307,48,220.0201702100143,15.681938,14.030165,19.482386,52,3046.7061128345936,226.89555,13.427792,16.038319,1.798409,0,2,0,2,0,3.444067,1.943079,1.500988,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,118.12880412064028,4.736780520827009,43.56149387968546,57.58917589568721,True,False,0,True,False,False,False,False,False,True,False,1.0202233e-13,5.0959643e-13,1.0,,,,,,,,,,,,,,,,,,,,,,,00014876+6708405,00014876+6708405,717340534,717340534,13.133,11.427,9.99,AAA,8.257,7.395,4.379,1.718,AAAA,-1.943079,1.500988,3.444067,1.7060003,3.1430006,1.4370003,0.8620000000000001,3.878,6.539,3.016,5.677,2.661,2MASS J00014876+6708405,0.4532485135,67.144616135,0.0,0.0,90.0, Y*O,2,00 01 48.77964,+67 08 40.6181,A,2020yCat.1350....0G,YSO,*|MIR|NIR|TT?|Y*?|Y*O,,,,,,,0.9356,0.0808,-2.179,-2.241,0.081,0.089,90.0,,,,,,,13.13,11.43,9.99,,,,,,0.050017
178651,2062136604827832576,1636148068921376768,Gaia DR3 2062136604827832576,2062136604827832576,1185094321,2016.0,304.2425077923973,0.042741977,39.4926681121211,0.047191888,0.6165591952031035,0.054054037,11.406349,6.5012646,-4.22649908310334,0.056298263,-4.939954232172173,0.057349198,-0.06081201,-0.0040323646,-0.08652112,0.0058150417,0.1722276,-0.0144190695,-0.18304119,-0.125478,-0.047367297,-0.08169865,416,0,413,3,2.3962414,584.09753,0.27120364,3.2683945,31,False,1.2023838,,,,,,,,48,29,0.08216158,49,19,0,0.042475894,121.77526,0,0,1.0842079,0.08687698,0.10349688,0.1251085,0.1827797,-93.25174,66.66401,3.1478415,-10.141357,False,424,3538.857402811813,21.56055,164.13576,16.815208,46,418.11266215087056,16.427282,25.452333,18.785309,48,5957.842796619493,104.181175,57.187325,15.310173,1.8016989,0,1,0,0,0,3.4751358,1.9701004,1.5050354,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,76.94770642779632,2.268649010293436,322.57316474206976,56.85169633208759,False,False,0,True,False,False,True,False,True,True,False,1.02027815e-13,5.097594e-13,0.99999946,8939.525,8729.766,8998.038,3.286,3.242,3.3084,-0.766,-0.7686,-0.7637,1908.3038,1858.5605,1998.485,8.6307,8.5509,8.6499,6.2152,6.1492,6.2296,3.5648,3.5263,3.5732,PHOENIX,20165821+3929337,20165821+3929337,606696649,606696649,12.07,10.15,8.713,AAA,7.137,6.118,3.652,1.654,AAAA,-1.9701004,1.5050354,3.4751358,1.9200001,3.3569994,1.4369993,1.0189999999999992,3.4849999999999994,5.483,2.466,4.464,1.998,IRAS 20151+3920,304.2425321339,39.4926900675,0.0,0.0,90.0,   *,0,20 16 58.20771,+39 29 33.6842,A,2020yCat.1350....0G,Star,*|IR|NIR,,,,,,,0.6166,0.0541,-4.226,-4.94,0.056,0.057,90.0,,,,,,,12.07,10.15,8.713,,,,,,0.10402
112880,5868273263208641536,1636148068921376768,Gaia DR3 5868273263208641536,5868273263208641536,705331836,2016.0,200.44997899631807,0.02699842,-62.67943440547863,0.02866659,0.4443055217832388,0.039756108,11.17578,4.7144217,-4.369816154406867,0.032216348,-1.7693166316436342,0.04056634,0.1946606,-0.116335645,-0.07689902,0.12321806,-0.040192906,0.12222215,0.13006721,0.028210452,-0.052161045,0.30505484,522,0,520,2,3.5217793,678.59344,0.13575564,1.7441399,31,False,1.2420931,,,,,,,,61,28,0.059601124,72,22,0,0.03340119,96.93132,0,0,1.1110473,0.15808332,0.20762603,0.0880991,0.23692267,-143.0461,-56.35299,20.070984,-27.729097,False,592,6442.099023844884,20.616306,312.47592,16.164799,66,1161.0369468455044,13.726182,84.58557,17.676428,66,9472.480638896008,91.72859,103.26639,14.806736,1.6506293,0,3,0,3,0,2.8696918,1.5116291,1.3580627,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,306.40766971034,-0.0127631137579225,229.3317701231027,-48.70765140124836,False,False,0,True,False,False,False,False,False,True,False,1.0215973e-13,1.0668557e-12,0.9999865,,,,,,,,,,,,,,,,,,,,,,,13214800-6240459,13214800-6240459,47622480,47622480,12.279,10.957,9.524,AAA,7.092,5.443,1.823,0.158,AAAA,-1.5116291,1.3580627,2.8696918,1.3220005,2.755,1.4329996,1.649,5.269,6.933999999999999,3.62,5.284999999999999,1.665,IRAS 13185-6225,200.4500213116,-62.6794265418,0.0,0.0,90.0,   *,0,13 21 48.00511,-62 40 45.9356,A,2020yCat.1350....0G,Star,*|IR|MIR|NIR,,,,,,,0.4443,0.0398,-4.37,-1.769,0.032,0.041,90.0,,,,,,,12.279,10.957,9.524,,,,,,0.075431
87922,5966342897147868160,1636148068921376768,Gaia DR3 5966342897147868160,5966342897147868160,1098004536,2016.0,255.26021631585223,0.0471978,-41.82702858367515,0.031072712,0.5499866584725679,0.051361926,10.708061,8.92179,-2.971721529007188,0.066157624,-8.412324695178778,0.049935285,0.08140359,-0.10428687,-0.2362236,-0.149479,-0.13954139,-0.11041022,-0.53880286,-0.038848232,0.16238728,0.047167968,424,0,420,4,-0.009956312,4858.4883,0.4328905,122.70563,31,False,1.1410948,,,,,,,,49,20,0.092665695,50,23,0,0.021044536,11.798232,0,0,0.9988514,0.07886871,0.50153476,0.14041822,0.1694371,-60.336617,0.941808,-5.705465,-31.253675,False,429,72433.43842532988,104.903404,690.4775,13.537519,50,2124.5924683779986,20.851496,101.89161,17.020353,49,124152.47789452384,452.03638,274.65152,12.013007,1.7433532,0,1,0,0,0,5.007346,3.4828339,1.5245123,-30.835363,0.6217298,1.0,18.0,4.0,11.0,29.358849,0.7644582,0.25335747,781.7923,7.5979424,3500.0,0.0,-0.25,111.0,12.777693,3.6551967,8.0,11.520546,0.012815091,14.0,,VARIABLE,344.2602080451055,0.1807709658173425,258.43447866102446,-18.97772257597211,False,False,0,True,True,False,True,False,True,True,False,1.0202233e-13,5.0959643e-13,1.0,3678.5178,3650.715,3844.7656,0.6582,0.6172,0.9134,0.4408,0.4401,0.4429,3772.986,2638.7727,4032.9539,7.7936,7.5251,8.6919,4.5228,4.3927,5.1547,2.8302,2.7027,3.0783,MARCS,17010246-4149371,17010246-4149371,139958948,139958948,8.797,7.564,6.962,AAA,6.736,6.899,6.71,6.344,AAAA,-3.4828339,1.5245123,5.007346,1.2329998,1.835,0.60200024,-0.1630000000000002,0.0259999999999998,0.3919999999999994,0.189,0.5549999999999997,0.3659999999999996,2MASS J17010246-4149371,255.2602340404,-41.8269911956,0.0,0.0,90.0, LP?,1,17 01 02.45617,-41 49 37.1683,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|LP?|NIR,-30.84,0.62,-0.0001029,2.1e-06,,,0.55,0.0514,-2.972,-8.412,0.066,0.05,90.0,,,,,,,8.797,7.564,6.962,,,,,,0.142749
